(/home/ege_artan/.code/Python/hypersonics) ege_artan@EgeLaptop:/mnt/c/SenkDosya/Projects/Hypersonics$ python -m scripts.run_pinn_stage

========  STEP 2 : PINN  ========
[INFO] PINN device = cuda
[INFO] 10 snapshots, 251 nodes, t in [0.1910, 0.2000], gamma = 1.4
[INFO] PINN fingerprint = 4860d026fb80167a
[INFO] No valid PINN cache at runs/pinn/refactor/test/sod_passc_model.pt; commencing training.
epoch     0 | L_tot 2.174e-01 | L_data 8.633e-02 | L_pde 1.310e+00 | w_data 1.00 w_pde 0.10 | lr 8.0e-04| t_elapsed 0.02 min
epoch  3100 | L_tot 5.662e-05 | L_data 1.314e-04 | L_pde 3.438e-06 | w_data 0.30 w_pde 5.00 | lr 2.0e-04| t_elapsed 25.00 min
epoch  3120 | L_tot 6.591e-05 | L_data 1.321e-04 | L_pde 5.258e-06 | w_data 0.30 w_pde 5.00 | lr 2.0e-04| t_elapsed 25.27 min
epoch  3140 | L_tot 8.654e-05 | L_data 1.334e-04 | L_pde 9.301e-06 | w_data 0.30 w_pde 5.00 | lr 2.0e-04| t_elapsed 25.52 min
epoch  3160 | L_tot 5.518e-05 | L_data 1.249e-04 | L_pde 3.545e-06 | w_data 0.30 w_pde 5.00 | lr 2.0e-04| t_elapsed 25.75 min
epoch  3180 | L_tot 7.282e-05 | L_data 1.343e-04 | L_pde 6.505e-06 | w_data 0.30 w_pde 5.00 | lr 2.0e-04| t_elapsed 25.99 min
epoch  3200 | L_tot 5.723e-05 | L_data 1.235e-04 | L_pde 4.034e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 26.21 min
epoch  3220 | L_tot 5.971e-05 | L_data 1.274e-04 | L_pde 4.296e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 26.42 min
epoch  3240 | L_tot 6.114e-05 | L_data 1.271e-04 | L_pde 4.604e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 26.63 min
epoch  3260 | L_tot 5.903e-05 | L_data 1.229e-04 | L_pde 4.433e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 26.82 min
epoch  3280 | L_tot 6.314e-05 | L_data 1.172e-04 | L_pde 5.597e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 27.04 min
epoch  3300 | L_tot 5.742e-05 | L_data 1.187e-04 | L_pde 4.361e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 27.24 min
epoch  3320 | L_tot 7.767e-05 | L_data 1.216e-04 | L_pde 8.239e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 27.45 min
epoch  3340 | L_tot 6.222e-05 | L_data 1.187e-04 | L_pde 5.324e-06 | w_data 0.30 w_pde 5.00 | lr 1.8e-04| t_elapsed 27.71 min
epoch  3360 | L_tot 5.425e-05 | L_data 1.128e-04 | L_pde 4.083e-06 | w_data 0.30 w_pde 5.00 | lr 1.6e-04| t_elapsed 27.97 min
epoch  3380 | L_tot 5.491e-05 | L_data 1.070e-04 | L_pde 4.565e-06 | w_data 0.30 w_pde 5.00 | lr 1.6e-04| t_elapsed 28.22 min
epoch  3400 | L_tot 5.628e-05 | L_data 1.145e-04 | L_pde 4.384e-06 | w_data 0.30 w_pde 5.00 | lr 1.6e-04| t_elapsed 28.41 min
epoch  3420 | L_tot 5.169e-05 | L_data 1.052e-04 | L_pde 4.026e-06 | w_data 0.30 w_pde 5.00 | lr 1.6e-04| t_elapsed 28.61 min
epoch  3440 | L_tot 6.476e-05 | L_data 1.083e-04 | L_pde 6.454e-06 | w_data 0.30 w_pde 5.00 | lr 1.6e-04| t_elapsed 28.80 min
epoch  3460 | L_tot 6.888e-05 | L_data 1.083e-04 | L_pde 7.277e-06 | w_data 0.30 w_pde 5.00 | lr 1.6e-04| t_elapsed 29.00 min
epoch  3480 | L_tot 6.525e-05 | L_data 1.090e-04 | L_pde 6.509e-06 | w_data 0.30 w_pde 5.00 | lr 1.6e-04| t_elapsed 29.19 min
epoch  3500 | L_tot 1.250e-03 | L_data 1.028e-04 | L_pde 8.329e-05 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 29.39 min
epoch  3520 | L_tot 6.612e-04 | L_data 1.504e-04 | L_pde 4.398e-05 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 29.57 min
epoch  3540 | L_tot 1.413e-03 | L_data 2.107e-04 | L_pde 9.407e-05 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 29.75 min
epoch  3560 | L_tot 4.678e-04 | L_data 2.218e-04 | L_pde 3.104e-05 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 29.98 min
epoch  3580 | L_tot 1.596e-04 | L_data 2.282e-04 | L_pde 1.049e-05 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 30.17 min
epoch  3600 | L_tot 3.651e-05 | L_data 2.218e-04 | L_pde 2.286e-06 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 30.38 min
epoch  3620 | L_tot 3.503e-05 | L_data 2.177e-04 | L_pde 2.191e-06 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 30.58 min
epoch  3640 | L_tot 3.267e-05 | L_data 2.170e-04 | L_pde 2.033e-06 | w_data 0.01 w_pde 15.00 | lr 1.5e-04| t_elapsed 30.78 min
epoch  3660 | L_tot 3.236e-05 | L_data 2.177e-04 | L_pde 2.012e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 30.97 min
epoch  3680 | L_tot 2.932e-05 | L_data 2.172e-04 | L_pde 1.810e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 31.15 min
epoch  3700 | L_tot 3.195e-05 | L_data 2.120e-04 | L_pde 1.989e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 31.33 min
epoch  3720 | L_tot 3.569e-05 | L_data 2.208e-04 | L_pde 2.232e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 31.52 min
epoch  3740 | L_tot 3.227e-05 | L_data 2.264e-04 | L_pde 2.000e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 31.71 min
epoch  3760 | L_tot 2.877e-05 | L_data 2.327e-04 | L_pde 1.763e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 31.90 min
epoch  3780 | L_tot 3.235e-05 | L_data 2.367e-04 | L_pde 1.999e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 32.11 min
epoch  3800 | L_tot 3.022e-05 | L_data 2.246e-04 | L_pde 1.865e-06 | w_data 0.01 w_pde 15.00 | lr 1.3e-04| t_elapsed 32.30 min
epoch  3820 | L_tot 2.603e-05 | L_data 2.221e-04 | L_pde 1.587e-06 | w_data 0.01 w_pde 15.00 | lr 1.2e-04| t_elapsed 32.50 min
epoch  3840 | L_tot 3.072e-05 | L_data 2.275e-04 | L_pde 1.896e-06 | w_data 0.01 w_pde 15.00 | lr 1.2e-04| t_elapsed 32.68 min
epoch  3860 | L_tot 2.435e-05 | L_data 2.302e-04 | L_pde 1.470e-06 | w_data 0.01 w_pde 15.00 | lr 1.2e-04| t_elapsed 32.86 min
epoch  3880 | L_tot 2.448e-05 | L_data 2.328e-04 | L_pde 1.477e-06 | w_data 0.01 w_pde 15.00 | lr 1.2e-04| t_elapsed 33.06 min
epoch  3900 | L_tot 2.870e-05 | L_data 2.280e-04 | L_pde 1.762e-06 | w_data 0.01 w_pde 15.00 | lr 1.2e-04| t_elapsed 33.24 min
epoch  3920 | L_tot 2.711e-05 | L_data 2.372e-04 | L_pde 1.649e-06 | w_data 0.01 w_pde 15.00 | lr 1.2e-04| t_elapsed 33.45 min
epoch  3940 | L_tot 2.816e-05 | L_data 2.321e-04 | L_pde 1.723e-06 | w_data 0.01 w_pde 15.00 | lr 1.2e-04| t_elapsed 33.67 min
epoch  3960 | L_tot 2.518e-05 | L_data 2.460e-04 | L_pde 1.515e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 33.88 min
epoch  3980 | L_tot 3.037e-05 | L_data 2.328e-04 | L_pde 1.869e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 34.05 min
epoch  4000 | L_tot 2.309e-05 | L_data 2.487e-04 | L_pde 1.373e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 34.23 min
epoch  4020 | L_tot 2.336e-05 | L_data 2.346e-04 | L_pde 1.401e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 34.41 min
epoch  4040 | L_tot 3.356e-05 | L_data 2.499e-04 | L_pde 2.070e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 34.60 min
epoch  4060 | L_tot 2.525e-05 | L_data 2.574e-04 | L_pde 1.512e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 34.80 min
epoch  4080 | L_tot 2.516e-05 | L_data 2.519e-04 | L_pde 1.510e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 34.97 min
epoch  4100 | L_tot 2.095e-05 | L_data 2.415e-04 | L_pde 1.236e-06 | w_data 0.01 w_pde 15.00 | lr 1.1e-04| t_elapsed 35.16 min
epoch  4120 | L_tot 2.072e-05 | L_data 2.476e-04 | L_pde 1.216e-06 | w_data 0.01 w_pde 15.00 | lr 9.7e-05| t_elapsed 35.36 min
epoch  4140 | L_tot 2.957e-05 | L_data 2.541e-04 | L_pde 1.802e-06 | w_data 0.01 w_pde 15.00 | lr 9.7e-05| t_elapsed 35.54 min
epoch  4160 | L_tot 1.896e-05 | L_data 2.475e-04 | L_pde 1.099e-06 | w_data 0.01 w_pde 15.00 | lr 9.7e-05| t_elapsed 35.75 min
epoch  4180 | L_tot 2.485e-05 | L_data 2.579e-04 | L_pde 1.485e-06 | w_data 0.01 w_pde 15.00 | lr 9.7e-05| t_elapsed 35.96 min
epoch  4200 | L_tot 2.595e-05 | L_data 2.546e-04 | L_pde 1.560e-06 | w_data 0.01 w_pde 15.00 | lr 9.7e-05| t_elapsed 36.17 min
epoch  4220 | L_tot 2.058e-05 | L_data 2.630e-04 | L_pde 1.196e-06 | w_data 0.01 w_pde 15.00 | lr 9.7e-05| t_elapsed 36.35 min
epoch  4240 | L_tot 2.123e-05 | L_data 2.588e-04 | L_pde 1.243e-06 | w_data 0.01 w_pde 15.00 | lr 9.7e-05| t_elapsed 36.54 min
epoch  4260 | L_tot 2.035e-05 | L_data 2.555e-04 | L_pde 1.186e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 36.72 min
epoch  4280 | L_tot 2.092e-05 | L_data 2.712e-04 | L_pde 1.214e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 36.91 min
epoch  4300 | L_tot 1.837e-05 | L_data 2.650e-04 | L_pde 1.048e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 37.09 min
epoch  4320 | L_tot 1.949e-05 | L_data 2.637e-04 | L_pde 1.123e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 37.27 min
epoch  4340 | L_tot 2.088e-05 | L_data 2.742e-04 | L_pde 1.209e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 37.45 min
epoch  4360 | L_tot 2.170e-05 | L_data 2.623e-04 | L_pde 1.272e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 37.63 min
epoch  4380 | L_tot 1.827e-05 | L_data 2.740e-04 | L_pde 1.036e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 37.81 min
epoch  4400 | L_tot 1.880e-05 | L_data 2.656e-04 | L_pde 1.076e-06 | w_data 0.01 w_pde 15.00 | lr 8.8e-05| t_elapsed 38.00 min
epoch  4420 | L_tot 1.705e-05 | L_data 2.710e-04 | L_pde 9.559e-07 | w_data 0.01 w_pde 15.00 | lr 7.9e-05| t_elapsed 38.18 min
epoch  4440 | L_tot 1.822e-05 | L_data 2.790e-04 | L_pde 1.029e-06 | w_data 0.01 w_pde 15.00 | lr 7.9e-05| t_elapsed 38.37 min
epoch  4460 | L_tot 1.899e-05 | L_data 2.714e-04 | L_pde 1.085e-06 | w_data 0.01 w_pde 15.00 | lr 7.9e-05| t_elapsed 38.55 min
epoch  4480 | L_tot 1.734e-05 | L_data 2.745e-04 | L_pde 9.728e-07 | w_data 0.01 w_pde 15.00 | lr 7.9e-05| t_elapsed 38.73 min
epoch  4500 | L_tot 1.997e-05 | L_data 2.740e-04 | L_pde 1.148e-06 | w_data 0.01 w_pde 15.00 | lr 7.9e-05| t_elapsed 38.93 min
epoch  4520 | L_tot 1.841e-05 | L_data 2.792e-04 | L_pde 1.041e-06 | w_data 0.01 w_pde 15.00 | lr 7.9e-05| t_elapsed 39.10 min
epoch  4540 | L_tot 1.764e-05 | L_data 2.742e-04 | L_pde 9.931e-07 | w_data 0.01 w_pde 15.00 | lr 7.9e-05| t_elapsed 39.29 min
epoch  4560 | L_tot 1.856e-05 | L_data 2.849e-04 | L_pde 1.047e-06 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 39.48 min
epoch  4580 | L_tot 1.752e-05 | L_data 2.800e-04 | L_pde 9.815e-07 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 39.66 min
epoch  4600 | L_tot 1.822e-05 | L_data 2.830e-04 | L_pde 1.026e-06 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 39.85 min
epoch  4620 | L_tot 1.664e-05 | L_data 2.862e-04 | L_pde 9.185e-07 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 40.03 min
epoch  4640 | L_tot 1.753e-05 | L_data 2.798e-04 | L_pde 9.819e-07 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 40.22 min
epoch  4660 | L_tot 1.870e-05 | L_data 2.873e-04 | L_pde 1.055e-06 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 40.41 min
epoch  4680 | L_tot 1.627e-05 | L_data 2.873e-04 | L_pde 8.930e-07 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 40.60 min
epoch  4700 | L_tot 1.671e-05 | L_data 2.867e-04 | L_pde 9.229e-07 | w_data 0.01 w_pde 15.00 | lr 7.1e-05| t_elapsed 40.79 min
epoch  4720 | L_tot 1.498e-05 | L_data 2.862e-04 | L_pde 8.078e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 40.97 min
epoch  4740 | L_tot 1.425e-05 | L_data 2.865e-04 | L_pde 7.591e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 41.16 min
epoch  4760 | L_tot 1.478e-05 | L_data 2.885e-04 | L_pde 7.930e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 41.35 min
epoch  4780 | L_tot 1.395e-05 | L_data 2.874e-04 | L_pde 7.383e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 41.67 min
epoch  4800 | L_tot 1.753e-05 | L_data 2.981e-04 | L_pde 9.699e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 41.89 min
epoch  4820 | L_tot 2.100e-05 | L_data 2.902e-04 | L_pde 1.207e-06 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 42.12 min
epoch  4840 | L_tot 1.697e-05 | L_data 2.876e-04 | L_pde 9.398e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 42.34 min
epoch  4860 | L_tot 1.539e-05 | L_data 3.011e-04 | L_pde 8.254e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 42.57 min
epoch  4880 | L_tot 1.599e-05 | L_data 2.901e-04 | L_pde 8.727e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 42.76 min
epoch  4900 | L_tot 1.471e-05 | L_data 2.928e-04 | L_pde 7.855e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 42.96 min
epoch  4920 | L_tot 1.640e-05 | L_data 2.922e-04 | L_pde 8.983e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 43.15 min
epoch  4940 | L_tot 1.578e-05 | L_data 2.970e-04 | L_pde 8.538e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 43.37 min
epoch  4960 | L_tot 1.463e-05 | L_data 2.953e-04 | L_pde 7.786e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 43.55 min
epoch  4980 | L_tot 1.655e-05 | L_data 2.980e-04 | L_pde 9.045e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 43.73 min
epoch  4999 | L_tot 1.513e-05 | L_data 2.963e-04 | L_pde 8.108e-07 | w_data 0.01 w_pde 15.00 | lr 6.4e-05| t_elapsed 43.93 min
[INFO] PINN cache saved: runs/pinn/refactor/test/sod_passc_model.pt (fingerprint=4860d026fb80167a)
